age,gender,purchase_amount,tenure,churn
57,Male,1505870.14,93,0
63,Female,1728593.95,106,0
54,Male,1719104.82,31,0
59,Male,1679992.71,32,0
40,Female,1361638.55,79,0
55,Female,1457372.79,11,0
28,Male,1344838.27,3,1
43,Female,1541960.0,60,1
37,Female,1458450.97,119,0
24,Female,1385913.13,113,0
47,Male,1659489.54,20,0
67,Male,1484782.4,10,0
65,Female,1864875.8,95,0
42,Male,1616272.85,106,0
37,Male,1406422.64,16,1
67,Female,1942250.13,78,0
54,Female,1487388.89,23,0
23,Male,1399102.11,46,0
67,Female,1804528.9,87,0
29,Male,1312650.16,85,0
54,Female,1305611.46,96,1
34,Female,1442373.71,47,0
45,Male,1359769.78,89,0
67,Male,1487994.98,15,0
64,Female,1947036.82,65,0
61,Male,1235057.06,98,0
45,Female,1640869.33,107,0
52,Male,1538772.41,39,0
26,Female,1653223.81,80,0
57,Male,1256226.79,103,0
22,Male,1039408.49,112,1
49,Male,1165895.78,59,0
28,Male,1114649.79,96,1
23,Female,1581764.57,114,0
61,Female,1435629.54,99,0
65,Female,1185499.78,98,0
45,Female,1241453.64,113,0
32,Male,1545823.17,75,0
45,Female,1398795.94,31,1
23,Female,1319232.84,57,1
33,Female,1632904.51,76,0
23,Female,1585940.5,78,0
40,Female,1546736.95,103,0
69,Male,1963022.41,52,0
65,Female,1585334.59,1,0
25,Male,1302966.61,42,1
62,Male,999691.58,53,1
32,Male,1561333.64,89,0
53,Male,1655796.46,70,0
28,Male,1494953.85,70,0
40,Male,1640192.27,82,0
20,Female,1783692.74,116,1
59,Male,1489984.38,46,0
33,Female,1512429.72,89,0
31,Female,1794533.26,63,0
26,Female,1084592.17,81,0
42,Male,1555164.99,10,0
55,Male,1242917.02,63,0
32,Female,1267914.06,6,1
47,Female,1859803.04,10,1
20,Female,1671221.72,116,0
52,Male,1601086.29,47,0
52,Male,1559103.88,64,0
60,Male,1557916.68,118,0
30,Female,1520402.97,117,0
37,Female,1470441.21,52,0
58,Female,1795775.73,31,0
67,Male,1511492.05,35,1
44,Female,1984692.82,82,0
64,Female,1447177.01,37,0
44,Male,1578654.46,78,0
42,Male,1374598.43,64,0
34,Female,1712023.8,27,0
39,Female,1974799.21,42,0
50,Female,1707338.59,103,0
44,Female,1433535.73,46,1
63,Male,1397373.61,79,0
59,Female,1574887.63,55,0
69,Male,1153634.19,3,1
50,Male,1354495.49,95,0
60,Female,1546733.44,56,0
51,Female,1504784.6,20,0
68,Male,1496928.26,9,1
34,Male,956121.74,116,1
30,Male,1956481.86,60,0
27,Male,1512715.41,12,0
46,Female,1549188.52,47,0
64,Female,1468594.17,43,0
32,Female,1961707.52,46,0
63,Female,1560920.35,79,0
46,Female,1690424.59,8,0
69,Female,1675610.41,20,0
68,Female,1657325.81,74,0
61,Male,1061771.84,70,1
21,Male,1589631.61,14,0
45,Female,1416015.43,44,0
19,Male,1531492.16,14,0
22,Female,1354820.13,86,1
55,Female,1359395.86,91,0
51,Male,1589689.25,36,0
46,Female,1264154.26,91,1
50,Male,1484488.39,22,0
35,Female,1353444.69,56,0
23,Male,1458060.45,75,0
18,Male,1453944.51,9,1
25,Female,1281174.15,15,1
28,Male,1422592.72,10,1
20,Female,1751969.12,103,0
34,Female,1957546.07,66,1
62,Female,1180059.04,16,1
31,Male,1406519.53,102,0
22,Female,1388461.04,79,0
20,Female,1454706.49,100,0
47,Female,1462084.47,113,0
40,Female,1388717.71,97,0
22,Female,1512931.11,44,0
52,Female,1477812.63,119,0
64,Female,1428200.42,118,0
68,Male,1072139.56,52,0
54,Male,1442627.02,45,0
60,Female,1328684.51,57,1
27,Male,1120611.06,22,1
28,Male,1326465.56,53,0
26,Male,1622650.36,55,0
24,Female,1768468.81,62,0
57,Female,1503248.89,10,0
59,Female,1366987.97,49,1
44,Female,1516268.86,113,0
33,Male,1286360.54,49,1
45,Female,1422618.07,15,1
60,Female,1427419.0,77,0
27,Female,1523986.82,82,0
44,Male,1621889.8,4,0
39,Male,1469853.05,4,0
43,Female,1225381.12,2,1
68,Female,1160478.5,118,0
41,Female,1268327.44,51,1
26,Female,1742051.59,9,0
43,Male,1351082.94,60,1
56,Female,1295499.63,73,0
45,Male,1195912.67,4,0
31,Female,1396144.15,56,0
29,Male,1558772.1,88,0
22,Female,1351073.1,72,0
32,Female,2078581.87,100,0
41,Female,1478842.53,52,1
31,Male,1644838.46,33,0
25,Male,1642094.03,54,0
48,Female,1532785.27,82,0
43,Female,1727544.53,4,0
52,Female,1288030.11,76,1
66,Male,1010366.85,38,1
39,Female,1396891.32,91,0
32,Female,1663926.22,18,0
56,Male,1684723.66,42,0
65,Male,1597951.58,55,0
38,Male,1722529.0,102,0
35,Male,1329288.28,93,0
27,Male,1451625.05,33,0
20,Male,1685254.98,53,0
34,Male,1600585.87,4,0
22,Male,1251727.0,25,0
25,Female,1398646.29,105,0
41,Male,1208334.52,69,0
63,Female,1553765.6,5,0
68,Male,1306292.39,34,0
64,Male,1649232.97,88,0
39,Female,1825246.71,94,0
61,Male,1803808.17,116,0
22,Female,1300714.2,42,1
67,Male,1241117.73,104,0
26,Female,1415553.98,38,1
26,Female,1493262.24,33,0
38,Female,1642400.03,26,0
21,Female,1829131.46,65,0
39,Male,1507840.74,114,0
37,Female,1157384.74,105,1
60,Female,1624740.82,34,0
55,Female,1409268.98,5,0
64,Female,1640952.39,71,0
52,Female,1745119.27,102,0
18,Female,1591880.08,84,0
49,Male,1441272.84,73,0
54,Male,1460218.32,43,0
23,Female,1674958.77,43,0
54,Female,1460220.61,1,0
53,Male,1844320.94,46,0
26,Female,1568849.33,91,0
67,Male,1267852.93,21,0
46,Female,1770487.76,23,0
28,Male,1161103.64,111,0
61,Female,1644094.03,95,0
47,Male,1498211.98,61,0
30,Male,1394663.91,79,0
42,Male,1455845.76,82,0
30,Male,1302451.11,56,0
36,Female,1517468.39,107,0
19,Female,1621729.1,102,0
57,Male,1257296.83,116,1
58,Female,1546983.98,93,0
37,Female,1472844.08,109,0
65,Male,1763847.09,35,0
24,Male,1292706.74,49,1
50,Male,1525828.49,6,1
26,Male,1890779.77,49,0
26,Male,1125939.01,35,1
18,Male,1777991.65,89,0
48,Female,1766543.2,107,0
21,Male,1627227.91,16,0
27,Female,1179818.93,47,1
67,Male,1421163.85,32,0
44,Female,1313366.5,73,0
30,Male,1528853.61,53,0
35,Female,1593270.25,112,0
31,Male,1464350.54,63,0
27,Female,1834369.88,51,0
44,Male,1649747.76,107,0
31,Male,1283381.39,92,0
23,Male,1665356.03,48,0
33,Male,1400353.92,46,1
62,Male,1548030.92,66,0
67,Female,1613973.01,48,0
49,Female,1675457.63,46,1
51,Male,1700269.81,63,0
41,Male,1490061.84,1,0
66,Male,1474554.91,89,0
21,Female,1749308.44,104,0
32,Male,1588891.32,36,0
67,Female,1395034.36,93,0
45,Male,1698464.72,114,0
19,Male,1487394.76,23,1
66,Female,1325658.06,119,0
42,Female,1819656.89,34,0
64,Male,1527410.89,111,0
36,Female,1346268.76,86,0
46,Female,1848716.2,61,0
51,Male,1572243.86,73,0
20,Female,1620137.41,98,0
21,Female,1357534.55,53,0
65,Male,1413661.15,64,0
54,Female,1440030.72,10,1
19,Female,1728768.83,83,0
26,Female,1519816.68,37,0
30,Female,1531772.18,70,0
28,Male,1487545.25,22,1
39,Female,1326644.29,77,1
45,Female,1342835.99,119,0
28,Male,1587853.16,58,0
30,Female,1650913.63,39,0
66,Male,1332481.27,87,0
22,Male,1382850.64,113,1
34,Female,1530192.5,116,1
43,Male,1366821.77,34,0
57,Male,1694795.84,2,0
35,Female,1400341.14,88,0
23,Male,1274409.62,13,0
34,Female,1565560.47,29,0
34,Male,1526914.3,114,1
33,Female,1653995.06,108,0
31,Male,1539523.4,84,1
50,Female,1634724.68,38,0
28,Female,1196847.25,46,1
55,Male,1168453.51,25,1
47,Female,1698512.54,19,0
45,Male,1846157.26,24,0
35,Female,1562521.31,64,0
40,Male,1732505.05,117,0
32,Female,1210008.33,11,1
49,Male,1296569.75,9,0
61,Female,1631874.27,104,0
68,Female,1224663.3,74,1
61,Female,1770406.15,98,0
35,Male,1619482.51,80,0
51,Female,1523129.34,19,0
21,Female,1370395.21,58,1
25,Female,1759855.66,26,1
40,Female,1699148.0,118,0
28,Male,1525595.34,94,0
22,Female,2069099.37,48,0
29,Male,1557834.34,6,0
68,Male,1581710.3,84,0
60,Female,1342580.08,97,0
66,Female,1683681.11,64,0
59,Female,1171787.69,38,1
66,Male,1703215.17,1,0
55,Male,1063793.35,29,1
26,Male,1805757.11,71,0
55,Female,1160203.97,97,1
32,Female,1022391.23,7,1
67,Female,1219737.15,31,0
41,Female,1786464.65,78,0
31,Male,1440193.32,67,0
48,Female,1592485.88,98,0
47,Male,1690924.06,30,0
50,Male,1425512.26,86,0
40,Male,1966660.92,43,0
38,Female,1406568.21,65,0
21,Male,1570139.24,63,0
32,Female,1131893.66,96,1
54,Male,1372861.77,51,0
61,Female,1500312.93,46,0
57,Male,1180791.57,105,1
35,Female,1408133.63,28,0
39,Female,1548377.48,26,1
42,Male,1132152.24,43,1
57,Male,1652712.04,46,0
20,Female,1282391.7,29,0
44,Male,1641796.54,84,0
50,Female,1408601.01,71,0
32,Female,1399374.43,63,0
42,Male,1532490.54,91,0
68,Female,1731461.35,114,0
50,Male,1307020.79,49,0
33,Male,1775897.93,4,0
47,Female,1721287.65,119,0
39,Male,1478492.83,108,0
43,Female,1584911.05,29,0
57,Female,1719066.43,7,0
40,Female,1689963.62,66,0
33,Male,1541301.18,89,0
34,Male,1234874.95,63,1
29,Male,1494936.26,90,0
35,Female,1359645.4,43,1
52,Male,1793820.77,83,1
36,Female,1252034.81,1,1
51,Male,1255700.96,48,0
56,Male,1626307.86,45,0
68,Male,1318442.57,68,0
41,Female,1321280.6,90,0
28,Female,1425332.33,45,0
46,Female,1468948.86,45,1
25,Male,1335095.56,101,0
20,Male,1589989.05,85,0
25,Male,1321907.27,11,1
69,Male,1604269.81,46,0
48,Female,1604820.9,82,1
62,Female,1375818.82,14,1
65,Male,1325110.23,93,0
26,Female,1670899.48,14,0
36,Male,1343358.64,109,0
25,Male,1503317.17,116,1
40,Male,1364155.66,112,0
35,Male,1472540.67,7,0
49,Female,1561892.42,59,0
49,Female,1475893.69,78,0
24,Female,1581074.66,64,0
19,Female,1299661.39,102,1
31,Female,1150689.4,110,1
20,Male,1739270.94,64,0
29,Male,1501093.02,58,0
48,Male,1311366.27,92,0
37,Female,1450756.47,1,0
37,Female,1264982.51,49,1
40,Male,1426307.39,35,0
39,Female,1230377.82,118,1
40,Female,1603298.44,50,0
19,Male,1336199.27,70,0
59,Male,1229976.94,38,1
23,Male,1124904.35,76,1
40,Male,1537045.2,83,0
23,Male,1559912.35,5,0
62,Male,1616682.66,10,0
26,Female,1347758.39,96,1
39,Male,1772868.99,43,0
55,Female,1734119.11,66,0
63,Female,1389739.24,80,0
24,Female,1286004.15,14,1
39,Female,1417794.63,76,0
29,Female,1860906.43,31,0
63,Female,1689288.41,59,0
33,Female,1476169.61,87,1
54,Female,1620938.42,29,0
56,Male,1187184.31,19,0
64,Male,1767416.85,116,0
39,Female,2082943.36,72,0
36,Male,1397469.17,59,0
56,Male,1533654.81,116,0
33,Female,1779662.48,68,0
43,Male,1803220.31,31,0
26,Male,1849683.95,64,0
48,Female,1328934.26,33,1
55,Male,1141281.12,7,1
41,Male,1328965.22,90,1
58,Male,1664949.03,81,0
61,Female,1478268.5,33,0
41,Male,1469562.04,10,0
52,Male,1332334.69,10,1
29,Female,1181492.51,69,0
35,Female,1430859.3,63,0
19,Female,1150674.65,114,1
61,Female,1309412.84,75,0
65,Female,1569476.32,90,0
38,Male,1328910.04,116,0
55,Female,1324925.0,42,0
37,Female,1486467.05,35,1
43,Female,1422671.62,72,1
58,Female,1721353.75,96,0
60,Male,1671169.79,2,0
28,Male,1673991.52,8,0
35,Female,1189863.81,3,1
40,Female,1353333.08,101,0
61,Female,1559682.83,96,0
41,Male,1387926.79,86,0
45,Female,1489231.05,84,0
51,Female,1557971.08,16,0
67,Female,1769436.2,52,0
28,Female,1348630.2,107,0
68,Male,1579787.96,70,0
21,Male,1643430.7,53,1
21,Female,1696581.84,46,0
57,Female,1606088.26,46,0
40,Male,1105826.58,104,1
33,Female,1728103.68,55,0
33,Female,1331700.43,55,0
31,Female,1445792.72,60,1
56,Male,1298578.89,21,1
37,Male,1684860.45,91,0
69,Male,1335059.64,101,0
22,Male,1180832.63,50,1
28,Male,1180209.07,15,1
19,Male,1746689.04,118,1
59,Female,1536626.62,84,0
37,Male,1612355.17,1,1
20,Male,1811507.34,81,0
44,Male,1664551.3,105,0
26,Female,1413953.75,41,0
69,Male,1390675.72,36,1
32,Female,1681990.77,20,0
52,Female,1482912.52,115,0
23,Female,1670399.23,110,1
30,Male,1534412.95,60,0
37,Female,1460969.77,5,1
36,Male,1855383.61,52,0
56,Male,1628105.91,102,0
19,Male,1498106.3,18,0
27,Female,1709361.7,66,0
29,Female,1387116.45,75,0
20,Male,1367726.94,112,0
68,Male,1352794.59,71,0
53,Female,1429725.65,72,0
54,Female,1556489.28,40,0
59,Female,1226586.22,54,0
30,Female,1946469.87,17,0
68,Male,1473762.56,83,0
32,Male,1248143.74,38,1
43,Female,1656339.12,11,0
28,Female,1699408.9,54,0
58,Female,1332059.48,12,0
40,Female,1582772.95,42,0
56,Female,1506918.06,117,0
54,Male,1799361.92,75,0
44,Female,1907155.03,1,0
56,Male,1675026.78,112,0
51,Female,1442703.87,6,1
52,Male,989370.07,95,1
45,Male,1902170.51,85,0
21,Female,1796516.41,54,0
69,Female,1337311.99,25,1
50,Female,1498320.87,24,0
57,Male,1611062.85,52,0
20,Female,1381933.29,42,0
21,Female,1417102.51,28,0
52,Female,1238381.98,98,0
48,Male,1542002.99,62,0
18,Female,1478800.32,51,1
45,Female,1415471.76,97,0
51,Female,1591153.47,99,0
56,Female,1191984.93,84,1
39,Female,1485786.4,53,0
38,Male,1699413.43,104,0
37,Male,1769635.86,102,0
38,Male,1389134.98,62,0
32,Female,1256979.2,18,1
20,Male,1359495.84,111,0
53,Male,1485316.28,119,0
30,Male,1752479.99,103,0
61,Female,1267609.65,2,1
61,Female,1347608.1,103,0
46,Female,1538717.05,38,0
18,Male,1765158.92,61,0
44,Female,1486886.6,1,1
34,Male,1276804.5,14,1
39,Male,1360755.59,104,0
54,Female,1796546.68,114,0
68,Female,1650597.88,82,0
29,Male,1441657.38,79,0
38,Male,1461051.78,27,0
56,Female,1766089.13,22,0
68,Female,1497459.31,37,0
20,Female,1572055.83,68,0
56,Male,1427577.31,27,0
49,Female,1837145.18,84,0
34,Male,1554501.62,76,0
41,Male,1611816.76,89,0
28,Male,1608741.84,45,0
62,Male,1443529.88,117,0
58,Male,1618557.94,71,0
68,Female,1472282.66,44,0
29,Female,1445198.0,10,0
22,Male,1709830.5,29,0
68,Female,1418173.49,68,0
53,Female,1463420.75,79,0
34,Female,1649254.81,49,0
50,Female,1433240.82,26,0
49,Female,1651147.13,110,0
58,Male,1552172.88,57,0
35,Female,1362372.18,57,0
65,Female,1354957.12,83,0
29,Female,1415069.8,29,1
58,Male,1686103.95,66,0
36,Female,1140940.33,6,1
55,Female,1509364.32,5,0
31,Female,1711162.8,74,1
41,Female,1355704.12,27,1
52,Female,1506432.79,106,0
44,Male,1438136.92,62,0
69,Male,1219104.34,25,0
53,Female,1579167.4,39,1
44,Female,1198296.86,48,1
63,Female,1711345.32,79,0
40,Male,1291891.95,47,1
49,Male,1408146.28,33,1
69,Female,1521167.65,99,0
44,Male,1197579.58,73,1
42,Female,1375595.83,54,1
54,Female,1521952.79,112,0
26,Male,1636478.4,4,0
60,Female,1655219.66,91,0
60,Female,1449482.32,83,0
69,Male,1530223.48,79,1
56,Male,1595287.14,113,0
26,Female,1654195.04,9,0
36,Male,1354305.42,39,0
33,Female,1451731.29,10,0
26,Female,1601933.14,46,1
29,Male,1487223.28,33,1
65,Female,1281671.3,62,0
36,Female,1416343.14,112,0
68,Male,1124666.52,12,1
51,Male,1460967.79,7,0
45,Female,1415385.39,110,0
25,Male,1579772.02,37,0
66,Female,1091547.45,104,0
21,Male,1326207.49,96,0
69,Female,1560897.69,55,0
44,Male,1635524.98,59,0
28,Female,1532269.25,106,0
22,Male,1633094.99,64,0
48,Male,1491492.39,89,0
55,Female,1344774.67,16,0
35,Female,1908810.37,90,1
54,Male,1492458.33,112,0
34,Female,1802011.14,38,0
19,Female,1439125.76,98,0
40,Female,1443355.97,1,1
44,Female,1164001.59,90,1
48,Male,1468234.5,82,0
19,Male,1778454.56,107,0
41,Female,1654230.32,61,0
69,Male,1362199.4,11,0
38,Female,1114112.62,66,1
45,Female,1655844.79,32,0
63,Female,1687972.71,40,0
63,Female,1674492.72,49,0
36,Female,1386159.07,57,1
64,Female,1496453.79,42,0
37,Male,1477995.51,105,0
28,Female,1676566.04,5,1
63,Female,1372788.4,1,1
32,Male,1305898.26,5,1
33,Male,1310222.75,64,0
24,Female,1382478.19,107,0
25,Male,1858008.25,113,0
66,Male,1534489.77,88,0
69,Female,1804970.18,7,0
43,Male,1606912.9,106,0
53,Female,1563573.79,35,0
28,Male,1786249.86,11,0
47,Male,1617141.9,28,1
38,Female,1512135.78,44,0
42,Male,1603386.16,81,0
68,Female,1507184.91,17,0
27,Female,1261385.25,31,1
63,Female,1431647.62,118,0
43,Male,1898338.16,113,0
53,Male,1824230.92,27,0
33,Male,1622616.71,101,0
65,Male,1552215.68,107,0
37,Female,1529211.91,88,0
64,Male,1314824.7,78,0
33,Female,1648215.7,85,0
25,Female,1323627.05,89,1
50,Male,1337921.6,110,0
55,Male,1506301.83,13,0
44,Male,1458376.98,16,1
37,Male,1527452.9,72,0
44,Female,1550211.27,98,0
66,Male,1571969.0,88,0
20,Male,1534289.74,32,0
53,Female,1629401.61,58,0
65,Female,1787006.99,53,0
46,Female,1352589.96,40,0
52,Male,1424377.5,7,1
50,Male,1338508.42,63,0
51,Male,1614680.91,69,0
59,Male,1338728.04,11,0
36,Male,1615220.72,58,0
57,Female,1359235.07,111,0
32,Female,1535813.07,119,0
36,Male,1549577.4,40,0
51,Female,1348337.11,64,0
56,Male,1696217.53,99,0
25,Male,1479756.05,25,0
66,Male,1019003.59,48,0
27,Male,1274705.0,111,0
24,Female,1625176.85,8,0
68,Female,1120521.55,65,0
54,Male,1629383.46,101,0
56,Male,1440178.83,105,0
39,Female,1534648.76,2,1
20,Male,1552386.28,77,0
59,Female,1409921.28,97,0
63,Male,1193829.67,63,0
50,Female,1769896.45,115,0
25,Female,1452393.69,19,0
47,Male,1806908.7,20,0
23,Male,1243891.71,94,1
40,Male,1386222.31,106,0
61,Male,1410554.27,3,1
44,Female,1729411.06,68,0
42,Male,1401708.88,114,0
26,Female,1843014.47,70,0
55,Female,1350152.21,37,0
50,Male,1687385.32,29,0
40,Female,1685851.78,45,0
40,Female,1390052.91,2,1
34,Female,1791290.77,50,1
57,Female,1497447.54,7,1
46,Female,1232993.11,68,0
64,Female,1385330.67,58,1
24,Female,1346899.81,83,0
47,Male,1718609.29,56,0
46,Male,1507620.28,23,0
44,Female,1459678.01,77,0
56,Female,1470076.59,70,0
30,Female,1470319.13,97,0
21,Male,1543557.27,74,0
55,Female,1613703.25,117,0
69,Female,1416533.78,59,1
43,Female,1529516.53,83,0
55,Female,1104430.03,50,1
34,Female,1316704.17,69,0
41,Female,1682918.03,53,0
67,Female,1552595.52,35,0
56,Female,1690161.84,105,0
21,Female,1430807.58,26,1
20,Male,1318588.85,84,0
32,Female,1541366.78,50,0
37,Female,1525008.91,91,0
20,Female,1653003.21,57,0
68,Female,1191173.87,99,0
48,Female,1527089.5,24,0
38,Female,1317371.73,75,1
20,Male,1295689.15,40,0
58,Male,1896162.68,5,0
29,Male,1313495.96,43,0
39,Female,1244553.77,99,1
69,Male,1701162.51,78,0
41,Male,1465736.04,47,0
46,Male,1471147.3,56,0
49,Male,1363000.0,72,0
24,Female,1318545.64,35,0
32,Male,1443681.06,55,0
43,Female,1300738.18,54,1
66,Male,1819391.64,39,0
26,Male,1407614.84,107,0
67,Male,1396344.31,14,0
47,Male,1353395.07,92,0
25,Male,1293738.35,25,0
36,Female,1623881.88,43,0
61,Female,1910142.22,15,0
68,Male,1087879.96,107,1
56,Male,1684016.55,36,0
55,Female,1167156.49,50,0
41,Female,1462308.89,100,0
35,Female,1291418.09,50,0
19,Male,1587718.68,83,0
33,Female,1357952.55,90,1
57,Male,1368740.69,51,0
60,Male,1451386.73,86,0
42,Female,1744067.34,112,0
60,Female,1572889.13,110,0
68,Female,1781941.87,113,0
39,Male,1615511.46,47,0
65,Female,1226747.69,51,0
18,Female,1145912.73,95,1
33,Female,1441243.75,66,0
30,Male,1485409.92,83,0
29,Male,1680337.74,96,0
57,Male,1322283.23,67,0
55,Male,1458244.32,20,0
39,Male,1481683.55,77,0
22,Female,1684644.08,83,0
62,Female,1630130.42,106,0
42,Female,1063761.39,56,1
28,Female,1813007.54,32,0
32,Female,1370860.27,91,0
31,Female,1415896.12,50,1
43,Female,1473415.35,53,0
35,Female,1633843.56,79,0
50,Female,1788308.52,80,0
23,Male,1429185.17,4,1
68,Female,1648894.66,68,0
62,Female,1175388.12,109,1
67,Female,1330450.95,41,1
20,Male,1635114.51,104,0
24,Male,1372652.65,37,0
64,Female,1473021.67,10,0
41,Male,1816260.21,18,0
29,Female,1366102.18,23,0
40,Male,1446833.71,115,0
56,Female,1363943.82,26,0
19,Male,1413155.72,59,0
34,Male,1494139.11,4,0
52,Male,1243376.05,41,1
33,Male,1591169.77,47,0
56,Male,1509379.7,111,0
61,Female,1493001.94,60,0
30,Female,2072228.32,115,0
31,Male,1060976.69,61,1
61,Male,1096026.23,107,0
31,Female,1434217.19,47,1
65,Female,1359487.66,51,1
67,Female,1290092.44,67,0
32,Male,1453036.65,89,0
56,Male,1743745.08,39,0
69,Male,1680446.34,53,0
69,Female,1778270.33,108,0
21,Male,1562367.89,40,0
54,Female,1668792.88,111,0
50,Male,1793041.29,41,1
37,Female,1813397.64,2,0
54,Female,1601364.51,87,0
28,Male,1453698.25,5,0
56,Male,1584931.34,75,0
41,Male,1332119.63,10,0
27,Male,1010549.39,3,1
27,Male,1531174.43,22,0
68,Male,1343183.87,75,0
33,Male,1700190.73,8,1
47,Female,1874587.46,116,0
50,Female,1648007.02,13,0
60,Male,1770002.3,35,0
52,Male,1524051.57,115,0
47,Female,1578939.51,111,0
65,Female,1115897.13,38,1
22,Female,1315831.22,19,1
21,Male,1928659.12,81,0
53,Female,1548176.88,26,0
52,Female,1752888.88,42,0
56,Male,1633143.66,109,0
47,Male,1757254.64,15,0
68,Male,1809104.12,43,0
58,Female,1346350.41,42,0
18,Female,1222185.63,40,1
35,Male,1622685.94,71,0
54,Female,1508252.21,63,0
55,Female,1841450.07,83,0
52,Female,1443313.28,11,1
19,Male,1396362.57,33,0
35,Female,1705405.14,48,0
51,Female,1408442.84,9,1
47,Female,1108509.18,58,1
19,Female,1306399.98,56,1
56,Male,1457318.15,46,0
49,Male,1556956.79,54,0
23,Male,1128770.46,31,1
42,Female,1864518.29,112,0
53,Male,1303939.34,9,1
56,Female,1334772.33,7,1
22,Female,1573552.34,91,0
40,Male,1627631.94,12,0
23,Male,1683970.73,28,0
58,Female,1254102.17,7,1
31,Male,1548804.71,70,0
45,Male,1541036.74,88,0
62,Female,1393201.03,36,1
68,Female,1506483.5,92,0
20,Male,1684265.22,102,0
62,Male,1845127.16,20,0
59,Female,1636291.62,36,0
61,Male,1823668.06,24,0
19,Female,1276994.6,9,1
33,Female,1938682.84,82,0
26,Male,1838722.68,84,0
31,Female,1354572.54,75,1
60,Male,1661582.41,67,0
27,Female,1384824.99,87,0
52,Female,1560401.57,5,1
52,Female,1070863.17,51,1
22,Female,1429598.85,8,1
41,Male,1489802.37,89,0
34,Female,1296560.12,40,1
57,Female,1621793.79,69,0
69,Male,1538775.28,33,0
54,Female,1547183.56,26,0
22,Female,1662873.92,103,0
43,Male,1307789.22,102,0
28,Female,1373593.25,97,0
56,Male,1839487.45,95,0
67,Male,1455250.7,66,0
18,Female,1744104.02,8,0
33,Female,1253791.93,111,1
56,Male,1086057.85,65,0
57,Male,1671284.33,11,0
57,Male,1357017.98,24,1
34,Female,1580974.67,107,0
40,Male,1513252.05,71,0
34,Female,1789369.92,51,1
66,Female,1308674.9,107,0
58,Male,1478496.91,64,0
56,Male,1546354.13,111,0
20,Male,1736266.41,38,0
33,Male,1243431.12,76,0
21,Male,1498946.91,72,1
31,Female,1694250.42,28,0
36,Male,1853722.19,14,0
47,Female,1765064.25,90,0
34,Male,1341722.02,14,1
29,Female,1559105.71,73,0
22,Male,1398000.96,90,0
66,Female,1664403.59,53,0
69,Male,1313071.25,96,0
32,Female,1821903.98,11,0
37,Female,1511121.65,104,0
37,Male,1258727.62,86,0
24,Male,1106557.41,98,0
28,Male,1536279.71,23,0
63,Female,1615615.57,109,0
54,Male,1188704.71,91,0
41,Female,1374005.99,100,0
53,Male,1397603.66,106,0
64,Male,1341981.97,90,0
32,Male,1679025.69,113,0
36,Female,1687870.77,10,1
56,Female,1551775.42,32,0
23,Female,1506836.45,54,0
69,Female,1508077.76,12,0
23,Female,1898668.62,112,1
41,Male,1635597.44,113,0
35,Male,1595817.89,9,0
33,Female,1632898.38,81,0
49,Female,1462519.88,38,0
50,Female,1557634.48,53,0
26,Male,1369718.02,9,0
53,Female,1520472.21,111,0
41,Female,1463279.42,23,0
57,Male,1308874.42,79,0
33,Female,1554826.16,92,0
63,Female,1510202.33,38,0
46,Female,1618412.41,77,0
61,Male,1499484.58,76,0
53,Male,1557347.95,67,0
58,Female,1324369.79,6,1
